Date_Epoch,Num_Helpful,Num_Funny,Hours_Played,Recommend
0.0,15.076923076923077,3.923076923076923,0.037175974710221285,1.0
0.0007067137809187279,2.1666666666666665,0.5,0.23881278538812786,1.0
0.0014134275618374558,2.6,0.0,0.06904109589041096,1.0
0.0021201413427561835,0.0,0.0,0.019452054794520546,1.0
0.0028268551236749115,2.0,0.5,0.2654794520547945,1.0
0.0035335689045936395,0.0,0.0,0.04584474885844749,1.0
0.0049469964664310955,0.0,0.0,0.033607305936073056,1.0
0.005653710247349823,0.0,0.0,0.08255707762557078,1.0
0.0063604240282685515,7.5,0.5,0.5249315068493151,0.5
0.007067137809187279,0.0,0.0,0.0778082191780822,1.0
0.0077738515901060075,24.0,6.0,0.014794520547945203,0.0
0.008480565371024734,1.0,3.0,0.08712328767123288,1.0
0.009187279151943463,6.75,0.5,0.036575342465753426,1.0
0.011307420494699646,0.0,0.0,0.00821917808219178,1.0
0.012720848056537103,0.0,0.0,0.02684931506849315,1.0
0.01342756183745583,0.0,0.0,0.09315068493150684,1.0
0.014840989399293287,27.0,2.0,0.4673972602739726,1.0
0.01625441696113074,22.0,5.0,0.019726027397260273,0.0
0.019081272084805655,8.5,7.0,0.08383561643835616,1.0
0.019787985865724382,4.0,0.0,0.03780821917808219,1.0
0.022614840989399292,0.0,0.0,0.20054794520547942,1.0
0.023321554770318022,0.0,0.0,0.24602739726027398,1.0
0.026148409893992933,0.0,0.0,0.004931506849315069,1.0
0.02756183745583039,0.0,0.0,0.13972602739726028,1.0
0.028268551236749116,0.0,0.0,0.061369863013698636,1.0
0.028975265017667843,0.0,0.0,0.24602739726027398,1.0
0.0303886925795053,85.0,1.0,0.12547945205479452,1.0
0.03180212014134275,3.0,0.0,0.42575342465753424,1.0
0.03604240282685512,0.0,0.0,0.04219178082191781,1.0
0.038869257950530034,0.0,0.0,0.05260273972602741,1.0
0.04381625441696113,0.0,0.0,0.0547945205479452,1.0
0.045229681978798585,0.0,0.0,0.054246575342465755,1.0
0.045936395759717315,3.6666666666666665,0.3333333333333333,0.07360730593607306,1.0
0.046643109540636045,0.0,0.0,0.023561643835616437,1.0
0.0480565371024735,0.0,0.0,0.041643835616438356,1.0
0.04876325088339223,16.0,3.0,0.032328767123287666,1.0
0.051590106007067135,0.0,0.0,0.7435616438356165,1.0
0.053003533568904596,0.0,0.0,0.09424657534246575,1.0
0.05512367491166078,0.0,0.0,0.04657534246575343,1.0
0.0558303886925795,0.0,0.0,0.16547945205479453,1.0
0.058657243816254416,5.0,1.0,0.16547945205479453,1.0
0.06148409893992933,0.0,0.0,0.09643835616438357,1.0
0.06501766784452297,0.0,0.0,0.1693150684931507,1.0
0.06643109540636043,0.0,0.0,0.10082191780821918,1.0
0.0685512367491166,0.0,0.0,0.05534246575342466,1.0
0.06925795053003533,4.0,0.0,0.04054794520547945,1.0
0.0706713780918728,0.0,0.0,0.07726027397260275,1.0
0.07208480565371024,4.0,0.0,0.2624657534246575,1.0
0.07420494699646643,0.0,0.0,0.06739726027397261,1.0
0.07491166077738516,0.0,0.0,0.06465753424657535,1.0
0.07632508833922262,0.0,0.0,0.02794520547945205,1.0
0.07773851590106007,1.0,0.0,0.08328767123287671,1.0
0.07915194346289753,0.0,0.0,0.14027397260273974,1.0
0.07985865724381626,0.0,0.0,0.047671232876712336,1.0
0.0812720848056537,2.0,0.0,0.08986301369863015,1.0
0.0989399293286219,0.0,0.0,0.4038356164383562,1.0
0.103886925795053,0.0,0.0,0.23506849315068493,1.0
0.10742049469964664,2.0,0.0,0.12109589041095892,1.0
0.11307420494699646,10.0,0.0,0.0936986301369863,1.0
0.11731448763250883,2.0,0.0,0.0789041095890411,1.0
0.12084805653710247,2.0,0.0,0.02849315068493151,1.0
0.1321554770318021,0.0,0.0,0.02136986301369863,1.0
0.1568904593639576,0.0,0.0,0.07342465753424658,1.0
0.1674911660777385,0.0,0.0,0.08657534246575344,1.0
0.1717314487632509,2.0,0.0,0.07452054794520549,1.0
0.17314487632508835,0.0,0.0,0.17698630136986299,1.0
0.17385159010600706,1.0,0.0,0.549041095890411,1.0
0.1745583038869258,3.0,2.0,0.08109589041095891,0.0
0.1773851590106007,0.0,0.0,0.13534246575342465,1.0
0.18445229681978798,0.0,0.0,0.13369863013698632,1.0
0.19929328621908127,0.0,0.0,0.058082191780821926,1.0
0.20353356890459365,1.0,0.0,0.34684931506849315,1.0
0.24098939929328622,2.0,0.0,0.014794520547945203,1.0
0.28975265017667845,11.0,0.0,0.08273972602739726,0.0
0.2918727915194346,0.0,0.0,0.009315068493150684,1.0
0.29257950530035337,0.0,0.0,0.03561643835616438,1.0
0.303886925795053,2.0,0.0,0.058630136986301366,1.0
0.30459363957597174,0.0,0.0,0.2876712328767123,1.0
0.31095406360424027,0.0,0.0,0.15123287671232877,1.0
0.3385159010600707,1.0,0.0,0.03561643835616438,1.0
0.35335689045936397,4.0,0.0,0.07945205479452055,1.0
0.3568904593639576,2.0,0.0,0.014246575342465751,1.0
0.36395759717314485,3.0,0.0,0.31726027397260276,1.0
0.36819787985865726,0.0,0.0,0.21753424657534245,1.0
0.3710247349823322,1.0,0.0,0.1441095890410959,1.0
0.41130742049469965,1.0,0.0,0.024109589041095888,1.0
0.4176678445229682,1.0,0.0,0.20273972602739726,1.0
0.4586572438162544,0.0,0.0,0.07616438356164383,1.0
0.45936395759717313,3.0,0.0,0.049863013698630144,1.0
0.4636042402826855,69.0,0.0,0.024109589041095888,0.0
0.47208480565371025,3.0,0.0,0.31123287671232874,1.0
0.4763250883392226,0.0,0.0,0.07671232876712329,1.0
0.49328621908127207,0.0,0.0,0.15232876712328766,1.0
0.5434628975265018,1.0,0.0,0.014794520547945203,1.0
0.5477031802120141,2.0,0.0,0.03780821917808219,1.0
0.5625441696113074,12.0,1.0,0.09972602739726028,0.0
0.5837455830388693,1.0,0.0,0.017534246575342465,1.0
0.5886925795053004,0.0,0.0,0.06082191780821919,1.0
0.5908127208480566,0.5,0.0,0.10958904109589042,1.0
0.592226148409894,1.0,0.0,0.2789041095890411,0.0
0.6007067137809188,0.0,0.0,0.11726027397260275,1.0
0.6021201413427562,0.0,0.0,0.28876712328767123,1.0
0.6070671378091873,2.0,0.0,0.026301369863013697,0.0
0.610600706713781,6.0,0.0,0.01808219178082192,0.0
0.6367491166077739,0.0,0.0,0.27835616438356164,1.0
0.6438162544169611,1.0,0.0,0.08547945205479453,1.0
0.6487632508833923,1.0,0.0,0.9726027397260274,1.0
0.672791519434629,0.0,0.0,0.0778082191780822,1.0
0.6770318021201414,1.0,0.0,0.5495890410958904,1.0
0.72226148409894,0.0,0.0,0.03123287671232877,1.0
0.7236749116607774,0.0,0.0,0.08273972602739726,1.0
0.7250883392226148,0.0,0.0,0.07068493150684932,1.0
0.7293286219081272,1.0,0.0,0.14027397260273974,1.0
0.7406360424028269,0.0,0.0,0.1178082191780822,1.0
0.7505300353356891,0.0,0.0,0.09698630136986301,1.0
0.792226148409894,2.0,5.0,0.008767123287671234,0.0
0.8353356890459364,1.0,0.0,0.3912328767123287,1.0
0.8424028268551237,0.0,0.0,0.04328767123287671,1.0
0.8438162544169612,0.0,0.0,0.05917808219178083,1.0
0.8452296819787986,7.0,0.0,0.04219178082191781,0.0
0.8833922261484098,0.0,0.0,0.04712328767123288,1.0
0.9667844522968198,0.0,0.0,0.14383561643835616,1.0
0.9773851590106007,0.0,0.0,0.033424657534246574,1.0
