Date_Epoch,Num_Helpful,Num_Funny,Hours_Played,Recommend
0.0,0.0,0.0,1.0,1.0
0.03177004538577912,0.0,0.0,0.08059384941675504,1.0
0.06278366111951589,0.0,0.0,0.03711558854718982,1.0
0.09531013615733737,2.0,1.0,0.0021208907741251323,0.0
0.12027231467473525,0.0,0.0,0.07051961823966066,1.0
0.12178517397881997,0.0,0.0,0.0010604453870625662,1.0
0.12859304084720122,1.0,0.0,0.2895015906680806,1.0
0.14826021180030258,0.0,0.0,0.021208907741251327,0.0
0.15052950075642965,0.0,0.0,0.005302226935312832,1.0
0.1664145234493192,0.0,0.0,0.05514316012725345,1.0
0.18078668683812404,0.0,0.0,0.030752916224814422,1.0
0.22087745839636913,0.0,0.0,0.044538706256627786,0.0
0.23373676248108927,0.0,0.0,0.009544008483563095,0.0
0.2367624810892587,0.0,0.0,0.12513255567338283,1.0
0.2428139183055976,1.0,0.0,0.5408271474019088,1.0
0.25491679273827533,1.0,0.0,0.0911983032873807,1.0
0.25642965204236007,4.0,0.0,0.05090137857900318,0.0
0.26853252647503784,1.0,0.0,0.17285259809119832,1.0
0.2859304084720121,3.0,0.0,0.0,0.0
0.29046898638426627,1.0,0.0,0.05832449628844115,1.0
0.3146747352496218,1.0,0.0,0.20678685047720044,1.0
0.3350983358547655,3.0,1.0,0.0021208907741251323,0.0
0.3494704992435703,8.0,2.0,0.07847295864262992,0.0
0.3827534039334342,6.0,4.0,0.005302226935312832,0.0
0.3925869894099849,5.0,0.0,0.04772004241781548,0.0
0.4016641452344932,1.0,0.0,0.10604453870625663,1.0
0.4069591527987897,10.0,0.0,0.22587486744432664,0.0
0.4183055975794251,2.0,0.0,0.07741251325556733,0.0
0.4198184568835098,1.0,0.0,0.09544008483563096,1.0
0.47579425113464446,1.0,1.0,0.0943796394485684,0.0
0.49546142208774585,0.0,0.0,0.26193001060445387,1.0
0.527231467473525,1.0,0.0,0.06362672322375398,1.0
0.8275340393343419,0.0,0.0,0.16861081654294802,1.0
0.8388804841149773,2.0,0.0,0.04772004241781548,0.0
0.8630862329803328,0.0,0.0,0.24496288441145284,1.0
0.8714069591527988,1.0,1.0,0.013785790031813362,0.0
0.8880484114977307,0.0,0.0,0.07953340402969247,1.0
0.9992435703479576,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.048780487804878044,1.0
