Date_Epoch_Week,Num_Helpful,Num_Funny,Hours_Played,Recommend
2369,14.431818181818182,4.931818181818182,0.030437651062990182,1.0
2370,9.900763358778626,9.374045801526718,0.034677322486983964,1.0
2371,6.444444444444445,7.703703703703703,0.06770362331946705,0.9814814814814815
2372,5.233333333333333,5.7,0.031985892566467715,1.0
2373,2.2222222222222223,0.7037037037037037,0.038358352926991024,1.0
2374,1.0416666666666667,0.5,0.020607252667751857,0.9583333333333334
2375,2.0,0.4,0.025,1.0
2376,7.8,12.05,0.025492855850967625,0.9666666666666667
2377,3.6984126984126986,3.0476190476190474,0.02398177574520494,0.9682539682539683
2378,17.71153846153846,19.884615384615383,0.042781418256187656,0.9807692307692307
2379,27.64,7.68,0.07385241454150843,1.0
2380,4.642857142857143,0.42857142857142855,0.0531935508875281,0.9285714285714286
2381,1.5,0.0,0.022110689093868693,1.0
2382,1.3333333333333333,0.5,0.02306022788931091,1.0
2383,4.5,0.5833333333333334,0.03074697051908121,1.0
2384,0.0,0.0,0.015373485259540605,1.0
2385,0.14285714285714285,0.0,0.044066351445624374,1.0
2386,0.16666666666666666,0.0,0.01960119370591427,1.0
2387,0.0,0.0,0.017905588714053174,1.0
2388,1.0,0.0,0.07135105805751493,1.0
2389,0.25,0.0,0.024077590884427565,1.0
2390,0.1111111111111111,0.0,0.03180201362512811,1.0
2391,0.8571428571428571,0.0,0.08270676691729324,1.0
2392,0.0,0.0,0.08491589799240369,1.0
2393,7.428571428571429,22.285714285714285,0.031102240136423535,1.0
2394,6.666666666666667,5.0,0.04051365527220113,1.0
2395,0.6216216216216216,0.05405405405405406,0.02714434456159904,1.0
2396,2.75,1.75,0.06278260083197686,0.9166666666666666
2397,0.0,0.0,0.019994574064026042,1.0
2398,1.2727272727272727,0.09090909090909091,0.024207073447442416,0.9090909090909091
2399,2.3,0.6,0.018852414541508412,0.94
2400,1.0,0.43478260869565216,0.01891410507442969,0.9565217391304348
2401,1.0,0.07692307692307693,0.062043490963729714,0.9230769230769231
2402,0.4,0.0,0.0387683125339121,1.0
2403,1.5714285714285714,0.14285714285714285,0.015328269126424309,0.8571428571428571
2404,0.0,0.0,0.007392837764514379,1.0
2405,10.0,1.1333333333333333,0.03447277988786399,1.0
2406,1.2,1.0,0.01950623982637005,1.0
2407,0.0,0.0,0.011869234943027673,1.0
2408,1.5,0.08333333333333333,0.03384427563754748,1.0
2409,0.3333333333333333,0.0,0.028415827656196626,1.0
2410,4.428571428571429,13.142857142857142,0.021916905666227424,1.0
2411,0.2,0.2,0.05211611502984265,1.0
2412,0.0,0.0,0.01786037258093688,1.0
2413,0.14285714285714285,0.2857142857142857,0.050383691186729716,1.0
2414,2.0,0.5,0.0784047748236571,1.0
2415,3.2857142857142856,1.7142857142857142,0.027691651809937212,0.8571428571428571
2416,0.0,0.0,0.007867607162235488,1.0
2417,59.0,41.0,0.00949538795442214,1.0
2418,9.6,5.0,0.042674986435160066,1.0
2419,6.333333333333333,1.5,0.025411466811358294,1.0
2420,2.3333333333333335,0.5,0.032826912642430824,1.0
2421,1.0,0.0,0.003617290649303672,1.0
2422,1.6666666666666667,1.0,0.09775727979743172,1.0
2423,6.833333333333333,4.666666666666667,0.0616748055706276,0.8333333333333334
2424,17.875,4.5,0.04605263157894737,0.75
2425,4.090909090909091,1.4545454545454546,0.027018694815764813,1.0
2426,1.6666666666666667,2.0,0.014710315307168265,1.0
2427,1.1666666666666667,0.3333333333333333,0.05211159341653102,1.0
2428,1.875,0.5,0.015463917525773196,1.0
2429,6.666666666666667,0.3333333333333333,0.05457587267136915,1.0
2430,0.6666666666666666,0.0,0.21292277084463737,1.0
2431,5.25,1.25,0.07019804666304938,1.0
2432,3.75,8.75,0.08796798697775367,1.0
2433,0.3333333333333333,0.0,0.01672996925302948,1.0
2434,0.0,0.0,0.0746608790016278,1.0
2435,3.3333333333333335,0.3333333333333333,0.01822210164586725,1.0
2436,0.3333333333333333,3.3333333333333335,0.027220112136010128,1.0
2437,0.0,0.0,0.14948453608247425,1.0
2438,5.0,0.5555555555555556,0.01588593476819196,1.0
2439,2.0,0.0,0.043678784590341836,1.0
2440,2.875,1.75,0.05354720564297342,1.0
2441,0.0,0.0,0.02803400253210346,1.0
2442,3.0,0.0,0.09504431181045397,1.0
2443,0.5,0.0,0.04971513836136734,1.0
2445,17.0,0.0,0.15518176885512752,1.0
2446,1.12,0.24,0.02524145415084102,1.0
2447,1.4444444444444444,1.1527777777777777,0.028778184722975823,0.9861111111111112
2448,4.5,0.5,0.03436426116838488,0.8333333333333334
2449,5.2,0.6,0.03798155181768856,1.0
2450,10.0,7.666666666666667,0.07144149032374751,1.0
2451,2.1818181818181817,1.2727272727272727,0.018744142455482664,1.0
2452,1.3125,0.25,0.038981958762886605,1.0
2453,1.3333333333333333,0.0,0.04113160909145716,1.0
2454,0.0,0.0,0.03258952794357027,1.0
2455,1.6666666666666667,0.0,0.06138090070537169,1.0
2456,9.0,0.0,0.03126695604991861,1.0
2458,4.0,3.25,0.04720564297341292,0.75
2459,1.6666666666666667,3.3333333333333335,0.009540604087538434,1.0
2460,2.25,0.5,0.014514378730330983,1.0
2461,0.0,0.0,0.015463917525773198,1.0
2462,20.333333333333332,35.0,0.009088442756375477,1.0
2463,1.5,0.0,0.042457948996201846,1.0
2464,0.0,0.0,0.01885512750949539,1.0
2465,3.0,0.0,0.02554711521070718,1.0
2466,0.6,0.4,0.025718936516549107,1.0
2467,0.5714285714285714,0.0,0.15737152158747383,1.0
2468,15.5,18.0,0.07908301682040153,1.0
2469,0.0,0.0,0.04096581660336408,1.0
2470,14.0,11.0,0.033640803038524146,1.0
2471,1.75,0.5,0.011055344546934347,0.5
2472,18.75,19.5,0.02699403147042865,1.0
2473,0.0,0.0,0.005832881172002172,1.0
2474,33.166666666666664,7.5,0.04119189726894557,1.0
2475,6.5,1.0,0.05486977753662507,1.0
2477,4.7272727272727275,0.18181818181818182,0.026488432891037347,1.0
2478,1.8461538461538463,3.0,0.011968362619474938,1.0
2479,0.4,0.0,0.06614215952251765,0.8
2480,1.25,0.75,0.05100379815518178,0.75
2481,1.0,0.0,0.05724362452523061,1.0
2482,8.5,0.5,0.006375474769397722,1.0
2483,2.5,1.5,0.02997829625610418,1.0
2484,1.6666666666666667,0.3333333333333333,0.008726713691445108,1.0
2485,6.0,0.0,0.0028486163863266417,1.0
2486,0.3333333333333333,0.0,0.046572617109784775,1.0
2487,1.0,0.0,0.04496744438415627,1.0
2488,0.0,0.0,0.0020347259902333153,1.0
2489,0.0,0.0,0.07216494845360825,1.0
2490,0.0,0.0,0.09007053716766143,1.0
2491,21.666666666666668,4.333333333333333,0.023421956954241277,1.0
2492,7.0,2.6666666666666665,0.3457677699403148,0.6666666666666666
2493,12.0,2.0,0.02224633749321758,1.0
2494,2.4,1.4,0.02167661421595225,1.0
2495,0.6,0.0,0.012588171459576778,0.6
2496,1.3333333333333333,0.0,0.08012298788207632,1.0
2497,0.0,0.0,0.1294763971785133,1.0
2498,1.3636363636363635,0.0,0.053482464361465996,1.0
2499,4.025,2.8,0.04790423223005969,1.0
2500,0.0,0.0,0.008410200759631037,1.0
2501,2.5,2.0,0.005425935973955508,1.0
